"id","name","swings_competitive","percent_swings_competitive","contact","avg_bat_speed","hard_swing_rate","squared_up_per_bat_contact","squared_up_per_swing","blast_per_bat_contact","blast_per_swing","swing_length","swords","batter_run_value","whiffs","whiff_per_swing","batted_ball_events","batted_ball_event_per_swing"
630105,"Cronenworth, Jake",348,0.8765743073047859,284,"70.300515115",0.14367816091954022,0.28169014084507044,0.22988505747126436,0.11619718309859155,0.09482758620689655,"6.992770345",4,-17.052559070063737,64,0.1839080459770115,116,0.3333333333333333
678662,"Tovar, Ezequiel",265,0.8359621451104101,196,"70.243804113",0.10566037735849057,0.2653061224489796,0.19622641509433963,0.09183673469387756,0.06792452830188679,"7.397761208",2,-10.037238560222121,69,0.26037735849056604,82,0.30943396226415093
621020,"Swanson, Dansby",414,0.8734177215189873,296,"70.228989324",0.03864734299516908,0.3310810810810811,0.23671497584541062,0.125,0.0893719806763285,"7.340921522",7,-13.593296891280964,118,0.28502415458937197,138,0.3333333333333333
672640,"Lopez, Otto",307,0.8721590909090909,255,"70.226375407",0.11074918566775244,0.4,0.3322475570032573,0.12941176470588237,0.10749185667752444,"6.747950749",7,-8.392989092463997,52,0.16938110749185667,160,0.5211726384364821
666971,"Gurriel Jr., Lourdes",332,0.8601036269430051,290,"70.172074639",0.09036144578313253,0.35517241379310344,0.3102409638554217,0.12413793103448276,0.10843373493975904,"7.459536145",7,6.623416041561898,42,0.12650602409638553,157,0.47289156626506024
608348,"Kelly, Carson",234,0.9069767441860465,190,"70.168033504",0.06837606837606838,0.3736842105263158,0.3034188034188034,0.16842105263157894,0.13675213675213677,"6.938182949",0,-0.026427710948773164,44,0.18803418803418803,104,0.4444444444444444
691026,"Winn, Masyn",418,0.8781512605042017,344,"70.136800335",0.10047846889952154,0.29651162790697677,0.24401913875598086,0.09302325581395349,0.07655502392344497,"7.448025431",1,-15.649404236024637,74,0.17703349282296652,167,0.39952153110047844
647304,"Naylor, Josh",266,0.8553054662379421,214,"70.121044474",0.17293233082706772,0.40654205607476634,0.32706766917293234,0.14018691588785046,0.11278195488721804,"7.672660263",8,-3.197989232649462,52,0.19548872180451127,121,0.4548872180451128
668930,"Turang, Brice",474,0.8859813084112149,382,"70.082450274",0.16877637130801684,0.32722513089005234,0.26371308016877637,0.1544502617801047,0.12447257383966245,"6.90426903",12,0.7225724399356848,92,0.1940928270042194,177,0.37341772151898733
664034,"France, Ty",282,0.8367952522255193,244,"70.042614539",0.08510638297872343,0.38524590163934425,0.3333333333333333,0.1762295081967213,0.1524822695035461,"7.344865851",7,5.610557095534525,38,0.1347517730496454,131,0.4645390070921986
673962,"Jung, Josh",307,0.8457300275482094,240,"69.941526254",0.055374592833876225,0.3416666666666667,0.2671009771986971,0.15416666666666667,0.12052117263843648,"6.938016938",9,-11.517229066130485,67,0.2182410423452769,118,0.38436482084690554
608070,"Ramírez, José",430,0.8704453441295547,383,"69.916610186",0.1116279069767442,0.360313315926893,0.3209302325581395,0.13577023498694518,0.12093023255813953,"7.161361233",8,2.4649884967971896,47,0.10930232558139535,199,0.4627906976744186
678882,"Rafaela, Ceddanne",394,0.8418803418803419,315,"69.884128731",0.053299492385786795,0.3492063492063492,0.27918781725888325,0.1523809523809524,0.1218274111675127,"7.392840431",6,2.1205672653947403,79,0.20050761421319796,157,0.39847715736040606
672761,"Pérez, Wenceel",242,0.8432055749128919,186,"69.868741612",0.053719008264462804,0.3978494623655914,0.30578512396694213,0.13978494623655913,0.10743801652892562,"6.946615083",2,-6.796854303958712,56,0.23140495867768596,99,0.4090909090909091
668715,"Steer, Spencer",390,0.8590308370044053,305,"69.848615615",0.02820512820512821,0.29180327868852457,0.2282051282051282,0.09180327868852459,0.07179487179487179,"7.325253744",7,-2.2955497721164533,85,0.21794871794871795,140,0.358974358974359
702616,"Holliday, Jackson",329,0.8680738786279684,254,"69.84321535",0.07598784194528875,0.39763779527559057,0.3069908814589666,0.16929133858267717,0.13069908814589665,"6.902523343",10,-17.129697769905476,75,0.22796352583586627,141,0.42857142857142855
683734,"Vaughn, Andrew",264,0.8627450980392157,204,"69.769065795",0.09469696969696971,0.43137254901960786,0.3333333333333333,0.16666666666666666,0.12878787878787878,"7.249497159",3,-8.960034168118785,60,0.22727272727272727,114,0.4318181818181818
643446,"McNeil, Jeff",268,0.8322981366459627,240,"69.740197799",0.07462686567164181,0.3375,0.30223880597014924,0.06666666666666667,0.05970149253731343,"7.142164142",9,-0.9212127499175023,28,0.1044776119402985,117,0.43656716417910446
700932,"Manzardo, Kyle",335,0.881578947368421,241,"69.723182866",0.05373134328358209,0.3153526970954357,0.22686567164179106,0.07468879668049792,0.05373134328358209,"7.41579009",8,-15.74460998588576,94,0.28059701492537314,102,0.3044776119402985
596019,"Lindor, Francisco",458,0.8560747663551402,370,"69.712542555",0.111353711790393,0.35135135135135137,0.2838427947598253,0.11621621621621622,0.09388646288209607,"7.385449672",5,1.2041331676114038,88,0.19213973799126638,181,0.3951965065502183
690993,"Keith, Colt",274,0.8954248366013072,212,"69.690864708",0.0656934306569343,0.2830188679245283,0.21897810218978103,0.12264150943396226,0.0948905109489051,"6.758027117",6,-12.51242976502104,62,0.22627737226277372,93,0.33941605839416056
693304,"Gonzales, Nick",199,0.8468085106382979,159,"69.684170754",0.10050251256281408,0.39622641509433965,0.3165829145728643,0.12578616352201258,0.10050251256281408,"7.42778402",12,-2.274334741037972,40,0.20100502512562815,86,0.4321608040201005
678246,"Vargas, Miguel",336,0.8704663212435233,290,"69.566333393",0.06547619047619047,0.3689655172413793,0.31845238095238093,0.09310344827586207,0.08035714285714286,"7.593425179",7,1.4322525127079437,46,0.13690476190476192,147,0.4375
666018,"Aranda, Jonathan",294,0.8802395209580839,233,"69.51371932",0.10204081632653064,0.3090128755364807,0.24489795918367346,0.12446351931330472,0.09863945578231292,"7.21063483",2,1.1674531010711187,61,0.20748299319727892,96,0.32653061224489793
607208,"Turner, Trea",349,0.8470873786407767,291,"69.37559043",0.08022922636103152,0.3402061855670103,0.2836676217765043,0.13745704467353953,0.11461318051575932,"7.348372436",7,3.971738248449478,58,0.166189111747851,156,0.4469914040114613
670770,"Friedl, TJ",337,0.8730569948186528,264,"69.352891543",0.05044510385756677,0.4015151515151515,0.314540059347181,0.14772727272727273,0.11572700296735905,"6.712372018",7,-10.11872412456841,73,0.2166172106824926,157,0.4658753709198813
641355,"Bellinger, Cody",421,0.842,366,"69.221325558",0.05225653206650832,0.3360655737704918,0.2921615201900237,0.11202185792349727,0.09738717339667459,"7.61359133",7,0.19468712088031026,55,0.13064133016627077,181,0.42992874109263657
683737,"Busch, Michael",323,0.8825136612021858,244,"69.218080526",0.07120743034055728,0.3975409836065574,0.30030959752321984,0.18442622950819673,0.1393188854489164,"6.993635232",6,-3.673999689059445,79,0.24458204334365324,110,0.34055727554179566
682657,"Martínez, Angel",309,0.8512396694214877,233,"69.201705437",0.0679611650485437,0.34334763948497854,0.2588996763754045,0.060085836909871244,0.045307443365695796,"7.339718867",2,-17.270688179393296,76,0.2459546925566343,118,0.3818770226537217
677587,"Rocchio, Brayan",222,0.8604651162790697,166,"69.112825495",0.049549549549549564,0.43373493975903615,0.32432432432432434,0.15060240963855423,0.11261261261261261,"7.18632491",1,-5.341119368545585,56,0.25225225225225223,97,0.4369369369369369
592206,"Castellanos, Nick",343,0.8245192307692307,266,"69.096504577",0.09620991253644313,0.3458646616541353,0.26822157434402333,0.09774436090225563,0.07580174927113703,"7.617838426",8,-12.389719803950289,77,0.22448979591836735,126,0.3673469387755102
621493,"Ward, Taylor",394,0.8794642857142857,301,"69.033339721",0.06091370558375635,0.3654485049833887,0.27918781725888325,0.12292358803986711,0.09390862944162437,"7.108733401",8,-7.81615968209394,93,0.23604060913705585,150,0.38071065989847713
680574,"McLain, Matt",363,0.9007444168734491,265,"68.960002479",0.052341597796143245,0.3169811320754717,0.23140495867768596,0.06792452830188679,0.049586776859504134,"6.833172424",5,-27.599160419935913,98,0.2699724517906336,131,0.3608815426997245
650402,"Torres, Gleyber",345,0.837378640776699,299,"68.950437217",0.05797101449275362,0.3745819397993311,0.32463768115942027,0.12709030100334448,0.11014492753623188,"7.03932087",8,-9.789727870310415,46,0.13333333333333333,150,0.43478260869565216
669242,"Edman, Tommy",174,0.8325358851674641,150,"68.832286609",0.07471264367816093,0.34,0.29310344827586204,0.08666666666666667,0.07471264367816093,"6.817990862",4,-2.6313257083677986,24,0.13793103448275862,80,0.45977011494252873
518692,"Freeman, Freddie",359,0.8486997635933806,279,"68.773571671",0.04735376044568245,0.34050179211469533,0.2646239554317549,0.11469534050179211,0.08913649025069638,"6.843197772",4,-6.25289600320452,80,0.22284122562674094,124,0.34540389972144847
669257,"Smith, Will",263,0.8483870967741935,218,"68.727983916",0.02281368821292776,0.3853211009174312,0.3193916349809886,0.15137614678899083,0.12547528517110265,"7.08621654",7,2.8109998616732295,45,0.17110266159695817,109,0.4144486692015209
666023,"Fermin, Freddy",246,0.8692579505300353,219,"68.495956748",0.024390243902439025,0.3378995433789954,0.3008130081300813,0.091324200913242,0.08130081300813008,"7.11691622",8,-2.2636335362147335,27,0.10975609756097561,98,0.3983739837398374
687363,"Scott II, Victor",204,0.864406779661017,138,"68.469455049",0.04411764705882354,0.3188405797101449,0.21568627450980393,0.043478260869565216,0.029411764705882353,"6.449120049",6,-14.767213627582107,66,0.3235294117647059,71,0.3480392156862745
666158,"Lux, Gavin",274,0.8782051282051282,226,"68.460405109",0.03284671532846716,0.3274336283185841,0.27007299270072993,0.09292035398230089,0.07664233576642336,"7.29043",7,-4.457974035513068,48,0.17518248175182483,115,0.4197080291970803
605141,"Betts, Mookie",312,0.899135446685879,270,"68.366961122",0.05769230769230769,0.4777777777777778,0.41346153846153844,0.11851851851851852,0.10256410256410256,"7.115484423",6,-5.073244967993022,42,0.1346153846153846,162,0.5192307692307693
543760,"Semien, Marcus",307,0.867231638418079,242,"68.34469114",0.05863192182410423,0.33884297520661155,0.2671009771986971,0.11983471074380166,0.09446254071661238,"7.802174267",3,-11.786771747408583,65,0.21172638436482086,118,0.38436482084690554
807713,"Shaw, Matt",295,0.8526011560693642,243,"68.217844305",0.0576271186440678,0.27983539094650206,0.2305084745762712,0.07818930041152264,0.06440677966101695,"6.816568068",13,-0.2611468280239775,52,0.17627118644067796,121,0.4101694915254237
650859,"Rengifo, Luis",297,0.8319327731092437,236,"68.21731431",0.04377104377104377,0.3474576271186441,0.2760942760942761,0.08050847457627118,0.06397306397306397,"6.912213098",5,-14.59411679864609,61,0.2053872053872054,120,0.40404040404040403
669701,"Smith, Josh",360,0.8633093525179856,298,"68.198852611",0.022222222222222227,0.348993288590604,0.28888888888888886,0.09731543624161074,0.08055555555555556,"6.668260472",3,-6.177810677163846,62,0.17222222222222222,152,0.4222222222222222
643217,"Benintendi, Andrew",243,0.8804347826086957,185,"67.945688066",0.03703703703703705,0.3783783783783784,0.2880658436213992,0.10810810810810811,0.0823045267489712,"7.110073086",2,-7.663999012183226,58,0.23868312757201646,115,0.4732510288065844
514888,"Altuve, Jose",315,0.84,248,"67.94138927",0.06349206349206349,0.34274193548387094,0.2698412698412698,0.06854838709677419,0.05396825396825397,"7.396142921",5,-9.30704124432544,67,0.2126984126984127,139,0.44126984126984126
680977,"Donovan, Brendan",260,0.8441558441558441,225,"67.879081538",0.026923076923076925,0.44,0.38076923076923075,0.1511111111111111,0.13076923076923078,"6.682535115",3,-6.625703369997408,35,0.1346153846153846,126,0.4846153846153846
687462,"Horwitz, Spencer",264,0.8655737704918033,221,"67.874223939",0.04166666666666667,0.3665158371040724,0.3068181818181818,0.09502262443438914,0.07954545454545454,"6.850432008",7,-3.4030777949918734,43,0.16287878787878787,104,0.3939393939393939
686797,"Lee, Brooks",302,0.8703170028818443,250,"67.758972517",0.05960264900662253,0.32,0.26490066225165565,0.064,0.052980132450331126,"7.049378841",14,-14.489587360554514,52,0.17218543046357615,125,0.4139072847682119
643565,"Tauchman, Mike",254,0.8639455782312925,203,"67.667898425",0.02755905511811024,0.3448275862068966,0.2755905511811024,0.08374384236453201,0.06692913385826772,"7.01384374",5,-5.656792994332127,51,0.20078740157480315,98,0.3858267716535433
681082,"Stott, Bryson",435,0.8734939759036144,387,"67.62712377",0.013793103448275864,0.37467700258397935,0.3333333333333333,0.08527131782945736,0.07586206896551724,"7.054866897",5,-9.948297620032326,48,0.1103448275862069,200,0.45977011494252873
670623,"Paredes, Isaac",288,0.8347826086956521,249,"67.608062674",0.06597222222222224,0.3333333333333333,0.2881944444444444,0.060240963855421686,0.052083333333333336,"7.910067257",2,-9.285248700094867,39,0.13541666666666666,115,0.3993055555555556
641680,"Heim, Jonah",288,0.8622754491017964,228,"67.586942917",0.017361111111111112,0.35964912280701755,0.2847222222222222,0.11403508771929824,0.09027777777777778,"7.413907951",3,-10.424822370233088,60,0.20833333333333334,113,0.3923611111111111
666182,"Bichette, Bo",353,0.8567961165048543,297,"67.568415354",0.0509915014164306,0.32323232323232326,0.2719546742209632,0.12121212121212122,0.10198300283286119,"7.252786402",4,-0.36317917089283336,56,0.15864022662889518,146,0.41359773371104813
664770,"Lukes, Nathan",264,0.8770764119601329,232,"67.562564015",0.045454545454545456,0.3232758620689655,0.2840909090909091,0.08189655172413793,0.07196969696969698,"6.535294962",3,7.3319592681713885,32,0.12121212121212122,114,0.4318181818181818
808982,"Lee, Jung Hoo",331,0.8422391857506362,292,"67.474801208",0.015105740181268883,0.3904109589041096,0.34441087613293053,0.0821917808219178,0.07250755287009064,"7.458346103",1,-2.878715254939756,39,0.11782477341389729,163,0.49244712990936557
665926,"Giménez, Andrés",240,0.8275862068965517,195,"67.338200167",0.03333333333333334,0.3641025641025641,0.29583333333333334,0.05128205128205128,0.041666666666666664,"6.753993208",3,-12.455867602137191,45,0.1875,101,0.42083333333333334
645277,"Albies, Ozzie",347,0.8422330097087378,285,"67.283911153",0.048991354466858775,0.3684210526315789,0.3025936599423631,0.05964912280701754,0.04899135446685879,"7.076362334",4,-13.961328525773398,62,0.1786743515850144,150,0.4322766570605187
663538,"Hoerner, Nico",365,0.8429561200923787,346,"67.112660822",0.01917808219178082,0.3439306358381503,0.32602739726027397,0.03468208092485549,0.03287671232876712,"7.024543699",5,-4.242217926918098,19,0.052054794520547946,180,0.4931506849315068
686217,"Frelick, Sal",328,0.8746666666666667,295,"67.07977872",0.04268292682926829,0.3559322033898305,0.3201219512195122,0.05084745762711865,0.04573170731707317,"7.035997683",4,6.4676372877205335,33,0.10060975609756098,157,0.47865853658536583
656716,"McKinstry, Zach",331,0.8733509234828496,258,"67.079671239",0.015105740181268881,0.3372093023255814,0.2628398791540785,0.08527131782945736,0.06646525679758308,"6.877078761",6,-3.9071146445130074,73,0.22054380664652568,129,0.38972809667673713
672695,"Perdomo, Geraldo",432,0.8605577689243028,393,"66.995250718",0.01388888888888889,0.356234096692112,0.32407407407407407,0.07124681933842239,0.06481481481481481,"6.789138889",11,7.615372547763613,39,0.09027777777777778,206,0.47685185185185186
805367,"Meidroth, Chase",315,0.8536585365853658,282,"66.948387714",0.009523809523809525,0.45390070921985815,0.40634920634920635,0.11347517730496454,0.10158730158730159,"6.604501873",9,-10.440397180681792,33,0.10476190476190476,162,0.5142857142857142
700337,"Quero, Edgar",250,0.8960573476702509,199,"66.72586424",0.020000000000000007,0.41708542713567837,0.332,0.10552763819095477,0.084,"6.74260056",1,-7.934642021000698,51,0.204,99,0.396
702332,"Durbin, Caleb",244,0.8683274021352313,215,"66.561620574",0.004098360655737705,0.4325581395348837,0.38114754098360654,0.06511627906976744,0.05737704918032787,"6.737558279",7,-2.253481516720574,29,0.11885245901639344,133,0.5450819672131147
676391,"Clement, Ernie",252,0.8780487804878049,217,"66.557978492",0.01190476190476191,0.37327188940092165,0.32142857142857145,0.041474654377880185,0.03571428571428571,"7.052156706",10,-2.3199265453169007,35,0.1388888888888889,117,0.4642857142857143
694384,"Schanuel, Nolan",300,0.8547008547008547,261,"65.600327633",0.02,0.421455938697318,0.36666666666666664,0.06513409961685823,0.056666666666666664,"6.576947733",5,-9.384890683591598,39,0.13,143,0.4766666666666667
643396,"Kiner-Falefa, Isiah",246,0.8395904436860068,209,"65.551675813",0.00813008130081301,0.3875598086124402,0.32926829268292684,0.09090909090909091,0.07723577235772358,"6.899012805",6,-0.5052144815080188,37,0.15040650406504066,124,0.5040650406504065
669364,"Edwards, Xavier",313,0.839142091152815,268,"65.339807029",0.01916932907348243,0.3619402985074627,0.30990415335463256,0.05223880597014925,0.04472843450479233,"6.297390799",4,-14.290646983048262,45,0.14376996805111822,135,0.43130990415335463
663968,"Mangum, Jake",246,0.82,211,"65.271497602",0.016260162601626015,0.3412322274881517,0.2926829268292683,0.06635071090047394,0.056910569105691054,"6.32693435",4,-3.7222589227283285,35,0.14227642276422764,98,0.3983739837398374
624428,"Frazier, Adam",345,0.8497536945812808,299,"65.207087072",0.01739130434782609,0.33444816053511706,0.2898550724637681,0.030100334448160536,0.02608695652173913,"6.896991188",5,-7.332844711213545,46,0.13333333333333333,139,0.4028985507246377
527038,"Flores, Wilmer",338,0.8578680203045685,283,"64.392697988",0.002958579881656805,0.36395759717314485,0.3047337278106509,0.05653710247349823,0.047337278106508875,"6.704962811",10,-7.445437149765454,55,0.16272189349112426,138,0.40828402366863903
805779,"Wilson, Jacob",213,0.8223938223938224,192,"62.695814507",0.004694835680751174,0.4270833333333333,0.38497652582159625,0.020833333333333332,0.018779342723004695,"5.9821677",5,6.090411367798252,21,0.09859154929577464,120,0.5633802816901409
680757,"Kwan, Steven",423,0.8685831622176592,397,"62.639019929",0.004728132387706856,0.4433249370277078,0.4160756501182033,0.027707808564231738,0.026004728132387706,"6.253129882",8,-7.259661754113177,26,0.061465721040189124,212,0.5011820330969267
650333,"Arraez, Luis",395,0.8531317494600432,380,"62.019969038",0.005063291139240507,0.45789473684210524,0.44050632911392407,0.010526315789473684,0.010126582278481013,"5.859939139",6,5.099206907778148,15,0.0379746835443038,202,0.5113924050632911